"idx","topic_title","topic_content","topic_reply_main","topic_reply_re"
16,Data Grid의 header를 dataList를 사용하여 그리기 문의1,"<< 개요 >>

( 기능 문의의 경우 해당 기능의 사용 용도와 목적을 구체적으로 기술해 주시기 바랍니다. )
Data Grid를 이용하여 올해 1월부터 현재월까지의 Column을 가변으로 처리해야 합니다.

row의 데이터는 dataList를 ref해주는 것으로 처리가 가능한데  data grid의 header도 서버로부터 수신된 가변 데이터를 이용하여 그릴 수 있는지 방법이 있는지 문의 드립니다.



<< 재현 방법 >>

( 재현이 쉽도록 순서를 명시하여 주시면 좋습니다. 관련 소스는 가급적 첨부파일로 올려 주시기 바랍니다.)



","안녕하세요
data grid 를 gridView 컴포넌트로 이해 후 답변드립니다. 또, 버전은 따로 명시해주지 않아 WebSquare5 SP4 기준으로 가이드 드립니다. 
gridView 헤더를 서버에서 수신받은 데이터를 이용해서 그리려는 경우 동적으로 컬럼을 추가해야합니다. 
현재 WebSquare Sp4 gridView 스펙상 동적 컬럼 추가는 불가하여 다른 대안으로는 기존 gridview 삭제 후 gridView 자체를 다시 그리는 방법이 있습니다. 

다시 GridView 렌더링하기 때문에 이미 XML 에 정의되어 있는 GridView 보다는 느려질수 있습니다.

샘플 파일 참고하시기 바라며 하단 기술지식 DB 링크도 검토해보시기 바랍니다. 

감사합니다. 

",""
17,linkedDataList Filter 관련 문의1,"<< 개요 >>

linkedDataList로, 

DataList 데이터를 필터링하여 선택항목으로 표시하는 방법으로 그리드 셀렉트박스를 필터링하여 사용하고있는데요,

추가로 다른 컴포넌트에서도 같은 DataList를 사용하고, 필터링해야하는 상황이 있는데

linkedDataList를 추가로 만들어줘서 사용해야할까요?

기존 사용하고있는 필터 컨디션에 따로 추가하는 표현식이 있을까요?




<< 재현 방법 >>

linkedDataList 의 FilterCondition이 현재

col1 = ref('dlt_test.col1') 로 되어있고 그리드 안의 셀렉트박스에서 쓰고 있는데,

다른 컴포넌트(셀렉트박스나 오토컴플리트)에서도 같은 데이터로 

데이터를 필터링하여 선택항목으로 표시하려고 합니다.



","안녕하세요.

다른 조건으로 필터를 하신다면 linkedDataList를 추가하여 사용해야 할 것 같습니다.

감사합니다.

",""
18,datalist 필터 관련5,"<< 개요 >>

( 기능 문의의 경우 해당 기능의 사용 용도와 목적을 구체적으로 기술해 주시기 바랍니다. )

datalist 필터가 적용이 안됩니다. key값이 숫자인 경우.


<< 재현 방법 >>

( 재현이 쉽도록 순서를 명시하여 주시면 좋습니다. 관련 소스는 가급적 첨부파일로 올려 주시기 바랍니다.)


저번에도 문의를 했었는데, 제가 예시를 잘못적어 착오가 있었던 것 같습니다


dlt_test.setColumnFilter({type: 'row', colIndex:'sortTurn', key:'0', condition:'and'});
dlt_test.setColumnFilter({type: 'row', colIndex:'sortTurn', key:'1', condition:'and'});
dlt_test.setColumnFilter({type: 'row', colIndex:'name', key:'홍길동', condition:'and'});

로 필터링 했을시 홍길동만 제대로 먹고,
위에 sortTurn은 필터링이 되지 않습니다.



ps)
datalist에서 sortTurn의 type은 text로 되어있는데
consol.log(dlt_test.getColData('sortTrun'));
을 찍어보면 string이 아닌 numberType인 배열로 담겨있습니다.






","안녕하세요.
문의하실때 프로젝트명과 웹스퀘어 사용버전을 명시해주셔야 합니다.

datalist 필터 적용시 key값이 숫자인 경우 안되신다고 문의주셨습니다.
key값을 변수로 받아서 처리해 보시기 바랍니다.

예시)
var str1 = dlt_GridList.getCellData( row , ""parentName"" );
var str2 = dlt_GridList.getCellData( row , ""menuLevel"" );
dlt_GridList2.setColumnFilter( {type:'row', colIndex:'parentName', key:str1 , condition:'and'});
dlt_GridList2.setColumnFilter( {type:'row', colIndex:'menuLevel', key:str2 , condition:'and'});

참고사항)
filterOptions.key
<String:Y>
필터의 적용 Data로 type에 정의 한 값에 따라 달라짐. (""row"": 비교할 string 값. ""regExp"":  regExp 객체. ""func"": 사용자 정의 함수.)

안녕하세요.

앞에 보내드린 내용이 문의 주신 내용과 다른것 같아서 한번 더 댓글 회신드립니다.
첨부드린 샘플(gridView_setColumnFilter.xml) 확인했을때 dataList1 col1 dataType을 number로 해도 정상필터 됩니다.

사용중인 웹스퀘어 엔진에서 확인해보시기 바랍니다.

","프로젝트명: 차세대 전자소송
웹스퀘어사용버전: 5.0.4(Service Pack 4)




키값을 변수로 받아도 적용이 되지 않습니다.

var str1 = dlt_test.getCellData( 0, ""sortTurn"" ); 
var str2 = dlt_test.getCellData( 0, ""name"" ); 

console.log(str1); //1
console.log(str2); //홍길동

console.log(dlt_test.getColData('sortTurn'));

/*
배열 Array(8)
0: 1
1: 2
2: 3
3: 4
4: 1
5: 2
6: 3
7: 0
*/
console.log(dlt_test.getColData('name')); //
/*
배열 Array(8)
0: ""최인신""
1: ""최인신""
2: ""최인신""
3: ""최인신""
4: ""김인신""
5: ""김인신""
6: ""김인신""
7: ""박인신""
*/
dlt_test.setColumnFilter( {type:'row', colIndex:'sortTurn', key:str1 , condition:'and'});
dlt_test.setColumnFilter( {type:'row', colIndex:'name', key:str2 , condition:'and'});

이렇게 작성하면, str1은 적용되지 않고, str2는 적용이 됩니다.


dlt_GridList2.setColumnFilter( {type:'row', colIndex:'parentName', key:str1 , condition:'and'});dlt_GridList2.setColumnFilter( {type:'row', colIndex:'menuLevel', key:str2 , condition:'and'});

샘플파일 확인해 보았습니다.
여기서 문제는, 

var json1을 설정할 때,
에서 col1 에 값을 ""1""이 아닌, 1을 넣었을 때 문제가 생깁니다.

submission을 통해, mybatis의 number type의 컬럼을 datalist target으로 받아오면,
datalist의 type(text로 설정되어 있음)과 상관없이, number(아마도)로 받아오는 것 같습니다.

콘솔을 통해 확인하면, ""1""과 같은 string이 아닌, 1 과 같이 number 형식으로 넘어오고있음을 콘솔로 확인했습니다.

이 경우 필터가 적용되지 않습니다. 첨부해주신 소스 파일 json col1을 숫자로 세팅해보시고 테스트해보시면 필터가 적용이 안되는 것을 확인하실 수 있으실 거 같습니다.





/*
배열 Array(8)
0: 1
1: 2
2: 3
3: 4
4: 1
5: 2
6: 3
7: 0
*/
console.log(dlt_test.getColData('name')); //
/*
배열 Array(8)
0: ""최인신""
1: ""최인신""
2: ""최인신""
3: ""최인신""
4: ""김인신""
5: ""김인신""
6: ""김인신""
7: ""박인신""
*/

서브미션을 통해 넘겨주는 쪽에서 String으로 보내는 방식으로 해결했습니다. 답변 감사합니다.

"
19,treeview 연결된 datalist insertJSON시 트리가 안펼쳐지게 할 수있나요?3,"<< 개요 >>

( 기능 문의의 경우 해당 기능의 사용 용도와 목적을 구체적으로 기술해 주시기 바랍니다. )

treeview 사용 바인딩된 datalist에 row추가시 트리가 모두 펼쳐집니다.
안펼쳐지게 할 수 있을까요?

datalist.insertJSON(0, jsonData)



<< 재현 방법 >>

( 재현이 쉽도록 순서를 명시하여 주시면 좋습니다. 관련 소스는 가급적 첨부파일로 올려 주시기 바랍니다.)



","안녕하세요.
테스트한 결과 insertJSON을 이용하여 row 추가시 트리가 펼쳐지는 현상이 재현되지 않습니다.
샘플 첨부드리니 확인 부탁드리며, 추가로 테스트할 부분에 대하여 답변 남겨주시면 추가 검토 진행하겠습니다.
감사합니다.

","안녕하세요.
확인해본 결과 파일 첨부합니다.
속성에 showTreeDepth=""1"" 라는 정보가있어서 무조건 2depth 까지만 펼쳐지게 되어있습니다.
insertJSON시 접힌상태와 펼쳐진상태가 변함이 없는 옵션이 있는지 궁금합니다...

spanAll(false) 후 작업하면 2depth 까지는 펼쳐집니다.
테스트 순서 
1. isOpen(토글) 버튼으로 트리를 접습니다.
2. Open 버튼으로 목록을 추가합니다.


 

안녕하세요.
첨부해주신 샘플파일로 테스트한 결과 웹스퀘어에서 tree Depth를 유지하는 속성은 존재하지 않습니다.
현재로서는, open 버튼 이벤트 안에 treeView1.spanAll(scwin.isOpen); 를 마지막에 추가하여 dataList를 추가한 후에 트리를 접는 방법(spanAll)으로 구현하셔야 할 듯 합니다.

감사합니다.
 

"
20,datalist 필터 적용 문의1,"<< 개요 >>

( 기능 문의의 경우 해당 기능의 사용 용도와 목적을 구체적으로 기술해 주시기 바랍니다. )

datalist 함수 중, 필터를 적용하는 함수가 있는데,
A컬럼의 a의 값과 X컬럼의 x 값에 해당하는 결과값을 필터링하려고 합니다.
이렇게 두 줄로 중복해서 사용하면, 제대로 적용이 안되는 것 같은데, 다른 방법이 있을까요?


row/A/B

0/a/1
1/b/1
2/c/1
3/a/2
4/b/2
5/c/2

의 데이터의 경우,
0번째 row인 a/x 만 출력되어야 합니다.



+++ 추가내용

아래 작성한 두 줄 의 코드 중 윗 줄은 적용이 되고, 아래 줄은 적용이 안되는걸 확인했습니다.

1. dlt_test.setColumnFilter({type:'row', colIndex: 'A', key:'a', condition: and'});
2. dlt_test.setColumnFilter({type:'row', colIndex: 'X', key:'1', condition: and'});

dlt_test.getAllFilteredJSON() 을 콜솔로 찍어 확인해보니
colIndex A의 값들은 String으로 읽히는데 (""a"". ""b"")
colIndex X의 값은 숫자로 찍힙니다. (1,2)
그 차이일까요?

엣지에서 2번 함수를 을 실행 한 뒤의 콘솔을 보면, X 컬럼의 필터를 적용하면, 
a.indexOf is not function 에러가 뜹니다.

어쨌든, X컬럼의 필터링이 적용이 되지 않습니다..


<< 재현 방법 >>

dlt_test.setColumnFilter({type:'row', colIndex: 'A', key:'a', condition: and'});
dlt_test.setColumnFilter({type:'row', colIndex: 'X', key:'x', condition: and'});



","안녕하세요
colIndex : X 가 아닌 B로 설정 후 확인해보시기 바랍니다. 

dlt_test.setColumnFilter({type:'row', colIndex: 'A', key:'a', condition: 'and'});
dlt_test.setColumnFilter({type:'row', colIndex: 'B', key:'1', condition: 'and'});

해당 코드 실행하시면 
0번째 row인 0 /  a / 1  가 출력됩니다. 

",""
21,"onpageunload 이벤트에서 dataMap, dataList 삭제됨.4","<< 개요 >>

onpageunload 이벤트에서 페이지 종료에 대한 처리를 해야 되는데  다른 컴포넌트는 삭제되지 않고 dataMap, dataList가 삭제됩니다.

dataMap, dataList가 삭제되어 페이지 종료 이벤트에서 submission 처리를 할 수 없습니다.




<< 재현 방법 >>

onpageunload 이벤트가 onwframeunload 이벤트 보다 먼저 실행되어 onwframeunload 이벤트에서도 dataList, dataMap을 받지 못합니다.
첨부파일 확인 바랍니다.



","안녕하세요.

onpageunload 는 API 를 통해 화면 이동 또는 wframe 일때 동작합니다. popup 창을 쓴다는 가정하에 창을 닫을 때 이벤트를 발생시키려고 onpageunload 를 사용 가능하긴 하지만, 해당 함수에서는 팝업창의 자원(data나 컴포넌트) 을 사용할 수 없습니다. closeAction 옵션의 사용자 함수로 제어를 권장합니다.

openPopup 을 사용하고 계시다면, closeAction 에 함수를 지정하여 해당 함수를 사용자 정의하여 제어하면 됩니다.

ex)
var options = {
  id: ""popup1"",
  type: ""wframePopup"",
  modal: true,
  closeAction: ""scwin.closePopup""
}
$p.openPopup(""popupTest_child.xml"", options);


감사합니다.

","팝업창 이외에 wframe을 setSrc로 URL을 변경하거나, tab을 제거 할때도 사용합니다.

안녕하세요.
wframe onwframeunload 사용하여 wframe 이 unload 될 때의 이벤트를 설정하시면 됩니다.

1. config.xml에 wframe ev:onwframeunload 설정 추가
<wframe>
        <ev:onwframeunload value=""gcm.clearPage""/>
</wframe>
2. gcm.clearPage를 아래와 같이 활용 가능
window.gcm = {};
gcm.clearPage = function(src) {
    console.log(""### Call clearPage"", src, this.id);
    // this : 삭제처리되기전의 wframe 객체.  src : 삭제 처리대상 wframe의 src
    ** $p 객체는 해당 이벤트가 발생하는 시점에서 이미 제거됨.
}
위와 같은 처리를 통해 wframe 객체를 얻을 수 있고 이를 통해 어떤 wframe이 unload되고 있는지를 알 수 있습니다.
단 삭제 작업이 이루어진 후에 unload 이벤트가 발생하므로 $p와 관련된 객체는 이미 제거된 상태여서 접근할 수 없습니다.

탭의 경우 onpageunload 이벤트가 발생한 후에 onwframeunload 이벤트가 발생하는 것 같습니다.
onpageunload 시 dataList 삭제된 상태로 onwframeunload 에서도 dataList를 찾을 수 없어 문제가 있습니다.

"
22,GridView setFocusedCell + DataList setColumnFilter 버그 제보합니다3,"<< 개요 >>

( 기능 문의의 경우 해당 기능의 사용 용도와 목적을 구체적으로 기술해 주시기 바랍니다. )



<< 재현 방법 >>

내부망이라 소스 업로드가 어려워 글로 적습니다.

GridView 의 특정(x) 열의 특정(y) 셀에 setFocusedCell 을 적용하고,
GridView와 연동된 dataList에 setColumnFilter 를 적용하여 
앞에서 setFocusedCell 를 적용한 열(=x) 은 setFocusedCell 을 적용한 행보다 아래쪽 행(>y) 을 출력하도록 필터를 걸고 - (1)
setFocusedCell 를 적용하지 않은 열(>x) 은 setFocusedCell 을 적용한 행(=y) 을 출력하도록 필터를 걸면 - (2)
(1) 필터만 적용되는 현상이 있습니다.

예를 들면, 3번째 열의 첫번째 셀에 setFocusedCell 을 적용하고
3번째 열에 필터를 걸어 다섯번째 행이 출력되게끔 설정한 뒤(condition:and)
추가로 4번쨰 열에 필터를 걸어 첫번째 행이 출력되게끔 설정하면(condition:or)
다섯번째 행만 출력되는 현상입니다.

필터를 걸기 전에 removeFocusedCell() 로 GridView 의 포커스를 제거하거나,
필터 전체를 제거하고 다시 같은 필터들을 적용하면 정상적용됩니다.


","안녕하세요.

우선 말씀해주신 내용으로 테스트 진행하였으며, 해당 내용이 맞는지 확인부탁드립니다.
좀 더 정확하게는 필터적용 부분을 올려주시면 다시 확인하여 추가 테스트 진행하도록 하겠습니다.

필터를 첫번째 걸고, 두번째 필터 적용 시, condition : or 일 때, 필터가 적용되지않는 현상이 있는데 이 부분을 말씀하시는건지 확인부탁드립니다.

감사합니다.

","제가 말을 헷갈리게 적었었네요 
필터로 각각 하나의 행만 선택하여 출력했을 때 condition : or 인 두번째 필터가 적용되지 않는 문제입니다.
첨부한 파일 기준으로 말씀드리면 첫번째 열 세번째 행 (0, 2) 에 포커스가 있는 상태에서
포커스를 적용한 셀과 같은 첫번째 열(col1)의 다섯번째 행 (rowIdx 4) 에 필터를 걸고 (condition : and)
위와 다른 열인 네번째 열(col4)의 세번째 행 (rowIdx 2) 에 필터를 걸면 (condition : or)
세번째 행과 다섯번째 행이 함께 보여야 맞는데 다섯번째 행만 보이는 현상입니다.

유선으로 내용전달드렸습니다.

5.0_4.4144B.20200818.174213_1.8 버전에서 정상동작 확인하였습니다.
해당 건은 종결처리하겠습니다.

감사합니다.

"
23,datalist의 JAVASCRIPT 를 통한 컬럼 생성9,"<< 개요 >>

( 기능 문의의 경우 해당 기능의 사용 용도와 목적을 구체적으로 기술해 주시기 바랍니다. )



<< 재현 방법 >>

( 재현이 쉽도록 순서를 명시하여 주시면 좋습니다. 관련 소스는 가급적 첨부파일로 올려 주시기 바랍니다.)



","안녕하세요.
우선, 질문하실때 양식에 맞춰서 자세히 질문해 주시면 질문의 의도를 파악하는데 도움이 될 것 같습니다.
샘플파일과 제목으로만 봐서는 질문의 의도를 파악하기 어렵습니다.
댓글 남겨주시면 추가 검토진행하겠습니다.
감사합니다.

","화면에서 javascript 를 통해서 datalist 에 column 을 추가하고 싶습니다.
  row 학교명
1 가학교
2 나학교

위와같이 datalist1 에 담아서 가져오고,  datalist2 의 다른 데이터와 합쳐서 보여주고 저장해야합니다.
  학교1 학교2
  가학교 나학교
     
datalist 에 column 을 동적으로 추가할 수 있는 방법이 있는지 문의 드립니다.




 

프로젝트 명과 버전정보도 부탁드립니다.

안녕하세요.
본문에 프로젝트 명과 버전정보를 작성한줄 알았습니다.
죄송합니다. 

<< 작성자 정보 >>
진행(투입) 프로젝트 : ( 필수 )  차세대 대법원 전자소송 시스템 구축
담당자 : 이효진
연락처 : 010-2906-0126

<< 버전 및 빌드일 >>
( 테스트하신 웹스퀘어 엔진(미리보기에서 Ctrl+마우스 우클릭 후 디버그 메뉴에서 ""Version 정보"")을 적어주세요.
브라우저 관련인 경우 해당 브라우저의 상세버전도 기록하여 주십시오. )
5.0_4.4641B.20220513.162312_1.8

 

확인 감사합니다.
첨부해주신 샘플로 보아 실행시 console에 오류가 있었습니다.
정상 동작하는 샘플로 다시 첨부드리니 확인부탁드립니다.
수정한 부분은 스크립트에 dataList1 -> dataList2로 수정하였습니다.
버튼1, 버튼3으로 테스트 진행하시면 됩니다.
 

안녕하세요.
답변이 늦어 죄송합니다.

해당 현상 재현되어 테스트 후 다시 답변 드리겠습니다. 
감사합니다.

"
24,dataList 의 삭제된 데이터 목록을 완전히 없앨 수 있나요?1,"<< 개요 >>

( 기능 문의의 경우 해당 기능의 사용 용도와 목적을 구체적으로 기술해 주시기 바랍니다. )
saveRemovedData=""true"" 가 설정된 dataList 의 row 를 removeRow() 로 일부 삭제한뒤,
사용자의 요청이 있으면 getRemovedJSON() 으로 '삭제된 데이터 목록'을 불러와 복구하도록 구현한 상태입니다..

getRemovedJSON() 으로 조회되는 데이터가 있는지 여부를 확인한 뒤 복구를 진행하는데,
복구 진행 뒤에도 계속 getRemovedJSON() 으로 데이터가 조회되고 있습니다.
서버와 재통신하여 전체 데이터 목록을 dataList 에 새로 세팅하는 방법외에,
getRemovedJSON() 으로 조회되는 '삭제된 데이터 목록'을 완전히 제거할 수 있는 방법이 있나요?


<< 재현 방법 >>

( 재현이 쉽도록 순서를 명시하여 주시면 좋습니다. 관련 소스는 가급적 첨부파일로 올려 주시기 바랍니다.)



","안녕하세요.

현재 웹 스퀘어 기능에서 getRemovedJSON() 으로 조회되는
'삭제된 데이터 목록'을 완전히 제거할 수 있는 API 는 제공하지 않고 있습니다.
양해 부탁드립니다.

감사합니다.",""
25,dataList oncelldatachange이벤트 관련3,"<< 개요 >>

( 기능 문의의 경우 해당 기능의 사용 용도와 목적을 구체적으로 기술해 주시기 바랍니다. )
그리드뷰에서 소문자 입력시 dataList에 대문자로 변경해서 넣어주고 비지니스 로직을 구현하려 합니다.
하지만 대문자로 변경해서 dataList에 넣을때 oncelldatachange이 또 호출되어 submission이 두번 실행됩니다.
이벤트를 강제로 막을 방법이 있는지 아니면 해당 케이스 같은 경우에는 어떻게 이벤트를 처리해야 하는지 가이드 부탁드립니다.


<< 재현 방법 >>

( 재현이 쉽도록 순서를 명시하여 주시면 좋습니다. 관련 소스는 가급적 첨부파일로 올려 주시기 바랍니다.)



","안녕하세요.

일단, 테스트를 위한 정확한 엔진버전 기입 부탁드립니다.

추가로 데이터를 대문자 형태로 변경해서 dataList에 넣을때 insertJSON, setRowData, setJSON..와 같은 API를 사용했다면
oncelldatachange 이벤트 사용을 권장하지 않습니다.
oninsertrow 이벤트 사용을 권장하며 자세한 내용은 w-tech 게시판을 참고하시기 바랍니다.
https://docs.inswave.com/websquare/websquare.html?w2xPath=/support/api/ws5_sp4/api.xml

감사합니다.","버전은 websquare_5.0_4.4476B.20210805.165314_1.5 이며 
setCellData를 이용해서 넣었습니다.
 

setCellData 이용 시, dataList1_oncelldatachange 두 번 호출되는 것 확인하였습니다.
해당 사항 버그로 판단되며 연구소에 수정요청드렸습니다. 
수정된 플러그인 및 스튜디오 릴리즈 시 등록하신 메일로 전달드리도록 하겠습니다.
감사합니다. 

"
26,dataList 문의3,"<< 개요 >>
DataList_A 의 데이터를 DataList_B 로 옮길때 
DataList_B.setJSON(DataList_A.getAllJSON()); 을 하게 되면 
DataList_A  에 있던 rowStatus 값까지 복사 하고 싶습니다.


( 기능 문의의 경우 해당 기능의 사용 용도와 목적을 구체적으로 기술해 주시기 바랍니다. )



<< 재현 방법 >>

( 재현이 쉽도록 순서를 명시하여 주시면 좋습니다. 관련 소스는 가급적 첨부파일로 올려 주시기 바랍니다.)



","안녕하세요.

setJSON에 rowStatus를 세팅 가능합니다.

//setJSON(jsonData, append, includeColumns, setRowStatus) : 첫번째 인자로 넘겨주는 jsonData에 rowStatus가 정의되어 있으면 되고, 4번째 인자로 넘겨주는 setRowStatus가 true인 경우에만 jsonData의 rowStatus를 사용하여 값을 세팅합니다. 아래와 같이 사용하시면 됩니다.

//JSON 형태의 2건의 list data를 set.
var tmpArr = [{""name"":""손예진"",""dept"":""인사"",""rowStatus"":""U""},{""name"":""전지현"",""dept"":""IT"",""rowStatus"":""D""}];
dataList1.setJSON( tmpArr );

참고할 만한 샘플파일 첨부드립니다.

감사합니다.

","감사합니다.

        var rowStatusArr = [];
        var jsonData = dataList1.getAllJSON();
        for (var i in jsonData) {
            rowStatusArr.push(jsonData[i].rowStatus);
        }

        dataList2.setData(dataList1.getAllArray().data, true, null, rowStatusArr);

"
27,gridview datalist에 edit 데이터 반영 함수2,"<< 개요 >>

( 기능 문의의 경우 해당 기능의 사용 용도와 목적을 구체적으로 기술해 주시기 바랍니다. )
유선문의 드린 input에서 지원하는 commit함수 (input이 ref와 연동된 경우 input창에 보이는 값을 ref에 반영하는 함수)
기능을 gridview에서 지원하는 함수 요청 edit 데이터가 datalist에 반영이 안되어 요청드립니다.


<< 재현 방법 >>

( 재현이 쉽도록 순서를 명시하여 주시면 좋습니다. 관련 소스는 가급적 첨부파일로 올려 주시기 바랍니다.)



","안녕하세요. 기술지원팀 입니다.

gridView도 input과 동일하게 데이터 변경시, 변경된 데이터가 dataList에 바인딩 됩니다.
(변경된 데이터는 ctrl+우클릭에 dataCollection에서 확인하실 수 있습니다.)

문의주신 ""input에서 지원하는 commit함수 (input이 ref와 연동된 경우 input창에 보이는 값을 ref에 반영하는 함수)""
이 부분에 대한 소스를 첨부해주시면 gridView에서 동일하게 테스트 진행하도록 하겠습니다.

감사합니다.

원격으로 현상 확인도와드렸습니다.
해당 게시판 글은 종결처리 하겠습니다.
감사합니다.

",""
